loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),deviceID(txt),label(N)
2026-01-15T14:10:32.258+02:00,22,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.251661,-199.0417175292969,-572.148193359375,-3.433000564575195,53.20666885375977,48.21548080444336,75.74616241455078,108175.0985326667,-2.181419498330513,2.493968482627861,1.558790916890656,-0.007216341327875853,-0.01194876432418823,-0.01734916493296623,0.003645055461674929,-0.005595862865447998,0.01585280895233154,XArbitraryCorrectedZVertical,0.7014253885388073,0.11311175465958,0.1069930912963514,0.6955291320283608,0.007249699905514717,-0.9999279379844666,0.009583689272403717,-200.7712707519531,-575.5208740234375,0.000667572021484375,-1,2,my_iOS_device,0
2026-01-15T14:10:32.258+02:00,23,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.251661,-199.0417175292969,-572.148193359375,-3.433000564575195,53.20666885375977,48.21548080444336,75.74616241455078,108175.2010276667,-2.139593682048676,2.453281358317748,1.559402394553922,-0.02346794679760933,0.02775105461478233,-0.002395501593127847,-0.02202005684375763,0.01385116577148438,0.02718484401702881,XArbitraryCorrectedZVertical,0.7010879442898315,0.1134611031376171,0.1074369215885489,0.6957438610374161,0.00723427115008235,-0.9999350905418396,0.008795455098152161,-199.5738220214844,-572.8147583007812,-1.922426223754883,-1,2,my_iOS_device,0
2026-01-15T14:10:32.311+02:00,24,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.300724,-199.1482849121094,-571.4808349609375,-3.651969909667969,53.23308944702148,48.24190139770508,75.76116180419922,108175.3010216667,-1.966576634657504,2.280286111971411,1.562360509437062,0.009655550122261047,0.009757425636053085,0.02128237672150135,-0.008786056190729141,0.01497906446456909,-0.004645586013793945,XArbitraryCorrectedZVertical,0.699986656932397,0.1129989702540719,0.1079175028899666,0.6968527725808236,0.006405667401850224,-0.9999644160270691,0.005500174127519131,-199.2445983886719,-571.5557861328125,-3.763626098632812,-1,2,my_iOS_device,0
2026-01-15T14:10:32.412+02:00,25,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.400638,-200.4767150878906,-577.1832275390625,-4.800378799438477,53.18927383422852,48.19808578491211,75.78616333007812,108175.4010166667,-2.085116398165356,2.39940481233343,1.561832042905948,0.007195108570158482,-0.004224055446684361,0.02102043852210045,0.001101304311305285,0.007924973964691162,-0.008418083190917969,XArbitraryCorrectedZVertical,0.7003575359498633,0.1131392136284862,0.1081797307743938,0.6964164956207163,0.006055050063878298,-0.9999598264694214,0.006602319423109293,-200.4132995605469,-577.26953125,-4.573493957519531,-1,2,my_iOS_device,0
2026-01-15T14:10:32.512+02:00,26,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.501216,-200.1248474121094,-578.3023681640625,-3.152248382568359,53.1566162109375,48.16542816162109,75.8111572265625,108175.5010106667,-2.173103335839325,2.488338822462751,1.562642520864378,0.0116463340818882,0.02022981457412243,0.02555250003933907,-0.003101090434938669,-0.0001552104949951172,-0.008813978172838688,XArbitraryCorrectedZVertical,0.70031844491373,0.1130759678687247,0.1089034919368082,0.6963532300785467,0.004947382491081953,-0.9999667406082153,0.006464197766035795,-200.1517639160156,-578.34326171875,-3.147731781005859,-1,2,my_iOS_device,0
2026-01-15T14:10:32.611+02:00,27,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.600536,-201.8882141113281,-579.83642578125,-3.676679611206055,53.03183364868164,48.04064559936523,75.83615875244141,108175.6010056667,-2.4346265974285,2.751451166068978,1.563457706786909,-0.0210878849029541,-0.00483939191326499,0.01825656183063984,-0.0005148341879248619,-0.01208126544952393,0.001077651046216488,XArbitraryCorrectedZVertical,0.7004603332727485,0.112896790105387,0.1101934139667639,0.6960366352495149,0.002788372803479433,-0.9999730587005615,0.006780727300792933,-201.9792785644531,-580.0427856445312,-3.580041885375977,-1,2,my_iOS_device,0
2026-01-15T14:10:32.712+02:00,28,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.70063,-203.8728332519531,-581.533935546875,-4.380336761474609,53.00787353515625,48.01668548583984,75.86116027832031,108175.7010006667,-2.928523006875305,-3.037259172966803,1.564621015387881,-0.02491742186248302,-0.002506176475435495,0.004473110660910606,-0.002042029285803437,-0.01655960083007812,0.007449984550476074,XArbitraryCorrectedZVertical,0.7003988840672021,0.1118671127434131,0.1116296714849245,0.6960359139011191,-0.0006435385439544916,-0.9999809265136719,0.006145695224404335,-203.9693298339844,-581.7349853515625,-4.320650100708008,-1,2,my_iOS_device,0
2026-01-15T14:10:32.811+02:00,29,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.800497,-198.3636474609375,-577.7805786132812,-8.138162612915039,52.66131210327148,47.67012405395508,75.88615417480469,108175.8009956667,-2.995763146354548,-2.963698210339276,1.562482744209525,-0.03470432013273239,-0.01865329965949059,-0.02733388915657997,-0.0006320669781416655,0.02285349369049072,0.04762041568756104,XArbitraryCorrectedZVertical,0.7008017901527908,0.113907996177409,0.1140024022912244,0.6949139440341447,-0.001473665470257401,-0.9999654293060303,0.008196361362934113,-198.2125854492188,-577.8714599609375,-7.88037109375,-1,2,my_iOS_device,0
2026-01-15T14:10:32.911+02:00,30,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479032.900648,-196.6299438476562,-580.73486328125,-2.508623123168945,53.1933708190918,48.20218276977539,75.91115570068359,108175.9009906667,2.419580942087505,-2.105393424067905,1.565019096809039,-0.03036503121256828,0.01350805349647999,0.0669780969619751,-0.009407395496964455,-0.01361227035522461,-0.00780189037322998,XArbitraryCorrectedZVertical,0.6997020869954371,0.1090496789083181,0.1122025749133581,0.6970909623181146,-0.004981660284101963,-0.9999833106994629,0.002949686022475362,-196.5975341796875,-581.3575439453125,-1.838212966918945,-1,2,my_iOS_device,0
2026-01-15T14:10:33.011+02:00,31,1768479031.999789,32.06729177453812,34.76243654671012,7.042243,0.02358991,0.5585414,-1,-1,3,3.122441885092675,-9999,1768479033.000602,-196.3475952148438,-584.6845703125,4.669414520263672,53.02914428710938,48.03795623779297,75.93614959716797,108176.0009856667,2.77287926428344,-2.454096604419129,1.563793068907273,0.006443190854042768,0.1082142293453217,0.006391506176441908,-0.002141933422535658,-0.005136191844940186,-0.03215253353118896,XArbitraryCorrectedZVertical,0.7002805246588814,0.1109809834515661,0.1134794618928637,0.6959977597547027,-0.004449882544577122,-0.9999755024909973,0.005419183988124132,-196.2674560546875,-584.7503662109375,5.087284088134766,-1,2,my_iOS_device,0
