loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),deviceID(txt),label(N)
2026-01-15T14:07:06.804+02:00,243,1768478825.999492,32.06749372346832,34.76220489538868,7.138699,1.755945,0.8668099,231.274587888667,39.85771587892393,3.824065553941586,3.807282425321469,-9999,1768478826.798333,-145.0574340820312,53.555908203125,204.95166015625,208.7122955322266,203.7211151123047,10,107969.79579075,0.4869498846103456,0.628499797602456,1.529323472395591,2.925051376223564e-05,0.1728734225034714,-0.02249699458479881,-0.1271173059940338,0.3326817750930786,0.04594862461090088,XArbitraryCorrectedZVertical,0.5851978587242468,0.375195984573961,0.3731220496221156,0.6144522952054037,0.02437961846590042,-0.9991401433944702,-0.03354287892580032,-146.150146484375,51.187744140625,204.7416381835938,-1,2,my_iOS_device,0
2026-01-15T14:07:06.905+02:00,244,1768478825.999492,32.06749372346832,34.76220489538868,7.138699,1.755945,0.8668099,231.274587888667,39.85771587892393,3.824065553941586,3.807282425321469,-9999,1768478826.89836,-156.7056274414062,22.40130615234375,198.7026519775391,208.0147857666016,203.0236053466797,10,107969.89579175,0.489232877888691,0.6369728461204017,1.531099493401039,-0.004764717072248459,0.02922396920621395,0.05447022616863251,0.04404939711093903,0.2718865275382996,0.002368271350860596,XArbitraryCorrectedZVertical,0.5838170168920664,0.3784219881766366,0.3763501572023865,0.611813131533917,0.02360783144831657,-0.9992122054100037,-0.03190897777676582,-157.861328125,19.61260986328125,198.2562866210938,-1,2,my_iOS_device,0
2026-01-15T14:07:07.004+02:00,245,1768478825.999492,32.06749372346832,34.76220489538868,7.138699,1.755945,0.8668099,231.274587888667,39.85771587892393,3.824065553941586,3.807282425321469,-9999,1768478826.998488,-158.0502319335938,3.366943359375,197.6423645019531,207.686279296875,202.6950988769531,10,107969.99579375,0.4665947932412913,0.6659140681461175,1.531746687853106,-0.00907411053776741,0.06529015302658081,-0.01068083662539721,0.0709698423743248,-0.1317287683486938,0.05914783477783203,XArbitraryCorrectedZVertical,0.5828872897470919,0.3806440185352937,0.3778963730779757,0.6103664329012118,0.02412267774343491,-0.9992376565933228,-0.03070507757365704,-157.5276489257812,2.53643798828125,198.0441131591797,-1,2,my_iOS_device,0
2026-01-15T14:07:07.106+02:00,246,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.09834,-149.1014404296875,-8.2578125,209.6710662841797,207.5914306640625,202.6002502441406,10,107970.09579575,0.5377928763004275,0.5954486918384815,1.531096152072566,0.01376346126198769,0.05162027105689049,-0.007451904471963644,0.001538645476102829,-0.06782007217407227,-0.1086452603340149,XArbitraryCorrectedZVertical,0.5824520467295294,0.3798913377899938,0.3790821068069381,0.6105155249959646,0.02226482145488262,-0.9992120265960693,-0.03286436945199966,-148.6587524414062,-8.62060546875,212.2271118164062,-1,2,my_iOS_device,0
2026-01-15T14:07:07.204+02:00,247,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.198355,-79.04937744140625,108.594482421875,334.1029663085938,206.8568420410156,201.8656616210938,10,107970.19579775,0.4842126386788653,0.6597830668620741,1.532879921774118,-0.106179915368557,-0.139958918094635,0.05813723802566528,-0.06005952507257462,0.06762504577636719,-0.02282220497727394,XArbitraryCorrectedZVertical,0.5810893609000006,0.3838702368521197,0.381519320020219,0.6078010399777585,0.02323982305824757,-0.9992812871932983,-0.02995759248733521,-77.652587890625,110.63623046875,335.9798583984375,-1,2,my_iOS_device,0
2026-01-15T14:07:07.305+02:00,248,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.298611,-74.29083251953125,117.9645385742188,339.0453796386719,206.5918579101562,201.6006774902344,10,107970.29579975,0.4335141156766812,0.7193381212967732,1.532523678580674,-0.03927787765860558,0.1519999355077744,-0.1300008147954941,-0.07155642658472061,0.2488554716110229,-0.1512960195541382,XArbitraryCorrectedZVertical,0.5793474802045191,0.3872499886203393,0.3833951529364139,0.6061372305655731,0.02521524019539356,-0.9992676973342896,-0.028787886723876,-74.78802490234375,118.4164428710938,339.0437316894531,-1,2,my_iOS_device,0
2026-01-15T14:07:07.404+02:00,249,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.39824,-77.29351806640625,124.4761962890625,323.3005981445312,205.8384857177734,200.8473052978516,10,107970.39580175,0.4663675429511766,0.6993082859989888,1.53332641471732,-0.09137824177742004,0.1270223408937454,-0.05014966800808907,0.01598001085221767,0.03561365604400635,0.07867968082427979,XArbitraryCorrectedZVertical,0.5771042239765141,0.3906565863786098,0.387577000427058,0.6034257246321014,0.02411981858313084,-0.999298095703125,-0.02867629192769527,-77.84619140625,125.9381713867188,322.0536804199219,-1,2,my_iOS_device,0
2026-01-15T14:07:07.506+02:00,250,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.498332,-71.9600830078125,142.0986328125,318.809814453125,205.6658477783203,200.6746673583984,10,107970.49580375,0.5364917194659534,0.6331055719369915,1.533318902200616,-0.03464792668819427,0.2362925112247467,-0.05221021547913551,-0.110321044921875,-0.2848362326622009,0.1282025575637817,XArbitraryCorrectedZVertical,0.5762639780784786,0.3909152155966266,0.3896354915008964,0.6027349839792696,0.02217075601220131,-0.9992977976799011,-0.03021024353802204,-71.8865966796875,142.7781982421875,318.7354431152344,-1,2,my_iOS_device,0
2026-01-15T14:07:07.604+02:00,251,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.598424,-81.141845703125,87.57562255859375,119.5776824951172,205.0652465820312,200.0740661621094,10,107970.5958055,0.5973127169577631,0.5792272146072278,1.530400926851448,0.003210463328287005,0.009044252336025238,0.07480858266353607,-0.1087189316749573,0.1415637135505676,-0.1806277632713318,XArbitraryCorrectedZVertical,0.5738421072968768,0.3921777520101609,0.3924360768316364,0.6024085816833997,0.02210979536175728,-0.9991841912269592,-0.03380369395017624,-82.41143798828125,83.12799072265625,122.9859085083008,-1,2,my_iOS_device,0
2026-01-15T14:07:07.705+02:00,252,1768478826.999505,32.06748617660946,34.76219260182503,7.121119,1.340612,0.5748921,232.4980248526159,34.74024981495268,4.156455181078885,3.716918298222732,-9999,1768478827.698405,-107.697998046875,49.11602783203125,137.9796447753906,204.3401031494141,199.3489227294922,10,107970.6958065,0.5009151092897918,0.6900042579828821,1.531660152399252,0.05068399384617805,0.03936529904603958,0.001506714499555528,0.1139744743704796,0.365612804889679,-0.2846825122833252,XArbitraryCorrectedZVertical,0.571519950646208,0.3978363807360549,0.3952235062344743,0.599074186552937,0.02491077408194542,-0.9992342591285706,-0.03018232062458992,-109.1904907226562,47.98468017578125,137.5386810302734,-1,2,my_iOS_device,0
